iso3,iso2,name,wb_region,income_level,gdp_usd_current,gdp_usd_current_source_year,src_gdp_usd_current,population,population_source_year,src_population,fx_reserves_usd,fx_reserves_usd_source_year,src_fx_reserves_usd,public_debt_pct_gdp,public_debt_pct_gdp_source_year,src_public_debt_pct_gdp,co2_mtco2e,co2_mtco2e_source_year,src_co2_mtco2e,inequality_gini,inequality_gini_source_year,src_inequality_gini,water_stress_pct,water_stress_pct_source_year,src_water_stress_pct,military_gdp_ratio,military_gdp_ratio_source_year,src_military_gdp_ratio,military_spending_usd,military_spending_usd_source_year,src_military_spending_usd,wgi_pv,wgi_pv_source_year,src_wgi_pv,wgi_ge,wgi_ge_source_year,src_wgi_ge,wgi_rl,wgi_rl_source_year,src_wgi_rl,wgi_va,wgi_va_source_year,src_wgi_va,rd_pct_gdp,rd_pct_gdp_source_year,src_rd_pct_gdp,high_tech_exports_pct,high_tech_exports_pct_source_year,src_high_tech_exports_pct,manufacturing_share_pct,manufacturing_share_pct_source_year,src_manufacturing_share_pct,energy_use_kg_oe_pc,energy_use_kg_oe_pc_source_year,src_energy_use_kg_oe_pc,energy_imports_net_pct,energy_imports_net_pct_source_year,src_energy_imports_net_pct,agri_share_pct,agri_share_pct_source_year,src_agri_share_pct,food_production_index,food_production_index_source_year,src_food_production_index,arable_land_pct,arable_land_pct_source_year,src_arable_land_pct,coal_rents_pct,coal_rents_pct_source_year,src_coal_rents_pct,gas_rents_pct,gas_rents_pct_source_year,src_gas_rents_pct,oil_rents_pct,oil_rents_pct_source_year,src_oil_rents_pct,mineral_rents_pct,mineral_rents_pct_source_year,src_mineral_rents_pct,ndgain_name,climate_vulnerability,habitat_vulnerability,ecosystem_vulnerability,ndgain_governance_readiness,ndgain_source,hofstede_name,pdi,idv,mas,uai,lto,ind,hofstede_source,src_climate_vulnerability,src_habitat_vulnerability,src_ecosystem_vulnerability,src_ndgain_governance_readiness,src_pdi,src_idv,src_mas,src_uai,src_lto,src_ind,model_region,wgi_pv_unit,wgi_ge_unit,wgi_rl_unit,wgi_va_unit,alliance_block,regime_type,override_name,override_model_region,override_alliance_block,override_regime_type,override_gdp_usd_current,override_population,override_fx_reserves_usd,override_public_debt_pct_gdp,override_co2_mtco2e,override_note,fossil_rents_pct,food_domestic_supply_raw,food_consumption_raw,food_production_raw,food_stock_variation_raw,src_food_production_raw,src_food_consumption_raw,wmd_energy_production_raw,src_wmd_energy_production_raw,wmd_metals_production_raw,src_wmd_metals_production_raw,energy_consumption_raw,src_energy_consumption_raw,energy_production_raw,src_energy_production_raw,src_food_domestic_supply_raw,src_food_stock_variation_raw,food_reserve_raw,src_food_reserve_raw,metals_production_raw,src_metals_production_raw,metals_consumption_raw,src_metals_consumption_raw,energy_reserve_raw,src_energy_reserve_raw,metals_reserve_raw,src_metals_reserve_raw,gdp_per_capita,fx_to_gdp,water_stress,climate_risk,biodiversity_local,regime_stability,trust_gov,security_index,tech_level,military_power,debt_crisis_prone,social_tension,conflict_proneness,traditional_secular,survival_self_expression
SWE,SE,Sweden,Europe & Central Asia,High income,578990915246.07,2023.0,direct_2023,10536632.0,2023.0,direct_2023,52526540191.0537,2023.0,direct_2023,49.5131518533858,,region_median_imputed,36.6683,2023.0,direct_2023,29.3,2023.0,direct_2023,3.582972583,2022.0,latest_2022,1.50126036606591,2023.0,direct_2023,8754872951.01216,2023.0,direct_2023,0.758365273475647,2023.0,direct_2023,1.60138332843781,2023.0,direct_2023,1.60402345657349,2023.0,direct_2023,1.57483160495758,2023.0,direct_2023,3.40822,2022.0,latest_2022,17.6238520277113,2023.0,direct_2023,13.3941389054248,2023.0,direct_2023,4288.83333908122,2023.0,direct_2023,27.7524049832745,2023.0,direct_2023,1.28228230721285,2023.0,direct_2023,101.15,2022.0,latest_2022,6.20227367593979,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0272391808431431,2021.0,latest_2021,1.00125372772349,2021.0,latest_2021,Sweden,0.317048367502868,0.567958958501462,0.346386462822844,0.815248020622386,direct_ndgain,Sweden,31.0,71.0,5.0,29.0,53.0,78.0,direct_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,Europe,0.6516730546951294,0.8202766656875621,0.820804691314698,0.8149663209915159,Western,Democracy,,,,,,,,,,,0.0272391808431431,15779.0,9156.0,10414.0,251.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,0.00506059790717171,direct_wmd_2023,45.189858603230036,direct_2023,32.64858603229253,derived_wb_energy_balance,,,1282.0148691298562,derived_faostat_buffer,0.00506059790717171,direct_wmd_2023,0.004574981338561212,derived_wb_manufacturing_demand,11.937128976523356,derived_wmd_wb_reserve_proxy,0.015411470499331713,derived_wmd_wb_reserve_proxy,54950.283472562194,0.09072083655877404,0.03582972583,0.317048367502868,0.542827289337847,0.7276766860485081,0.7835437906265263,0.6622899720763235,1.8029469383197203,1.3901685787862024,0.49065583990164535,0.22693746599822637,0.25981799320108884,7.49591679334657,7.570781487134405
SWZ,SZ,Eswatini,Sub-Saharan Africa ,Lower middle income,4621191261.84214,2023.0,direct_2023,1230506.0,2023.0,direct_2023,479261051.167947,2023.0,direct_2023,35.7240338809728,2021.0,latest_2021,1.0784,2023.0,direct_2023,54.6,2016.0,latest_2016,77.55991285,2022.0,latest_2022,1.38354667632574,2023.0,direct_2023,70513370.260132,2023.0,direct_2023,-0.357591271400452,2023.0,direct_2023,-0.884958326816559,2023.0,direct_2023,-0.597746074199677,2023.0,direct_2023,-1.16463816165924,2023.0,direct_2023,0.26754,2015.0,latest_2015,0.285307158606886,2023.0,direct_2023,29.1853167673391,2023.0,direct_2023,958.916943750887,2022.0,latest_2022,20.5529558411835,2022.0,latest_2022,6.63100879033993,2023.0,direct_2023,105.96,2022.0,latest_2022,10.2906976744186,2023.0,direct_2023,0.13654443934385,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,Swaziland,0.447638388874438,0.452016127702357,0.514315910716923,0.37965460326949,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.4284817457199096,0.3230083346366882,0.3804507851600646,0.267072367668152,NonAligned,Autocracy,,,,,,,,,,,0.13654443934385,1131.0,619.0,1324.0,1.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,0.2753296,direct_wmd_2023,2.148523372820494e-07,direct_wmd_2023,1.179953052787129,latest_2022,0.9374378229010936,direct_wmd_2023_plus_wb_balance,,,296.68047745358086,derived_faostat_buffer,2.148523372820494e-07,direct_wmd_2023,6.545166585141699e-05,derived_wb_manufacturing_demand,0.4015265062481218,derived_wmd_wb_reserve_proxy,5.3725424473591793e-08,derived_wmd_wb_reserve_proxy,3755.521112324637,0.10370941690409492,0.7755991285,0.447638388874438,0.51683398079036,0.3953793233633041,0.34426600978374483,0.2911927066637027,0.9656981401262524,0.6327679882778201,0.4636578924924742,0.6178037062336375,0.4944507570238592,3.4238832446773206,4.123526342685087
SXM,SX,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,1686525953.05006,2023.0,direct_2023,42749.0,2023.0,direct_2023,1820326375.87161,,region_median_imputed,56.36707623161835,,region_median_imputed,5.0264,,region_median_imputed,39.2,,region_median_imputed,7.860133843,,region_median_imputed,1.32324399735374,,region_median_imputed,339405131.876536,,region_median_imputed,-0.235371336340904,,region_median_imputed,-0.494244992733002,,region_median_imputed,-0.505709648132324,,region_median_imputed,-0.296392291784286,,region_median_imputed,0.21928999999999998,,region_median_imputed,3.13907204820087,,region_median_imputed,1.17053397088981,2021.0,latest_2021,730.5723929666075,,region_median_imputed,13.31725266599755,,region_median_imputed,9.31098009756551,,region_median_imputed,111.76,,region_median_imputed,9.094565279210915,,region_median_imputed,0.0,,zero_imputed,0.0,,zero_imputed,0.0,,zero_imputed,0.0,2018.0,latest_2018,,0.464307310656572,0.5567953882716915,0.490240220108157,0.406934936400206,,,75.5,33.0,44.5,81.0,24.0,46.0,,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.45292573273181913,0.40115100145339955,0.3988580703735352,0.4407215416431428,NonAligned,Hybrid,,,,,,,,,,,0.0,39.73403726779237,26.346247008087584,26.664378463361313,0.2612649025827443,region_per_capita_imputed,region_per_capita_imputed,,,,,0.031231239226929504,region_median_imputed,0.027072096188357164,derived_wb_energy_balance,region_per_capita_imputed,region_ratio_imputed,2.3489724675669423,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,9.920314016918782e-07,derived_wb_manufacturing_demand,0.009475233665925007,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,39451.822336196405,1.0793349326048458,0.07860133843,0.464307310656572,0.4764821958100758,0.42905387088656427,0.44686014936566354,0.40989521876744095,1.3662307933338387,0.8920421742919772,0.4697463512943579,0.43546179891919035,0.43759240751893924,6.055330859867352,4.818838947909128
SYC,SC,Seychelles,Sub-Saharan Africa ,High income,2187379754.66167,2023.0,direct_2023,119773.0,2023.0,direct_2023,682793969.314271,2023.0,direct_2023,56.36707623161835,,region_median_imputed,0.8395,2023.0,direct_2023,32.1,2018.0,latest_2018,7.860133843,,region_median_imputed,1.4864216122769,2023.0,direct_2023,33226261.1275964,2023.0,direct_2023,0.763500511646271,2023.0,direct_2023,0.624744176864624,2023.0,direct_2023,0.432935118675232,2023.0,direct_2023,0.556410670280457,2023.0,direct_2023,0.2017,2016.0,latest_2016,0.0384062538993691,2023.0,direct_2023,4.69083873198533,2023.0,direct_2023,730.5723929666075,,region_median_imputed,13.31725266599755,,region_median_imputed,2.49645335614707,2023.0,direct_2023,149.83,2022.0,latest_2022,0.326086956521739,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,Seychelles,0.444141275646427,0.400803161760423,0.479345684863615,0.660364394622985,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.6527001023292541,0.6249488353729248,0.5865870237350463,0.6112821340560914,NonAligned,Hybrid,,,,,,,,,,,0.0,147.0,100.0,152.0,0.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,,,0.08750284722278948,region_median_imputed,0.07584987196818878,derived_wb_energy_balance,,,26.200000000000003,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,4.975336739918508e-06,derived_wb_manufacturing_demand,0.02654745518886607,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,18262.71158492874,0.3121515447233721,0.07860133843,0.444141275646427,0.5599255766879809,0.6306215792894363,0.6310477175474167,0.507380922859569,1.257998473332881,0.6019069857622235,0.5274151598023621,0.32099439029413135,0.34202603330024556,5.3527471714488195,5.854244197442953
SYR,SY,Syrian Arab Republic,"Middle East, North Africa, Afghanistan & Pakistan",Low income,23622827079.5047,2022.0,latest_2022,23594623.0,2023.0,direct_2023,39853090590.58424,,region_median_imputed,102.847276118182,,region_median_imputed,31.3571,2023.0,direct_2023,26.6,2022.0,latest_2022,124.3601389,2022.0,latest_2022,4.76885841726812,,region_median_imputed,5518874505.2831,,region_median_imputed,-2.75060677528381,2023.0,direct_2023,-1.78816211223602,2023.0,direct_2023,-2.03518009185791,2023.0,direct_2023,-1.85418260097504,2023.0,direct_2023,0.07306,2022.0,latest_2022,2.97145254345734,,region_median_imputed,10.59362630302181,,region_median_imputed,454.532086054546,2022.0,latest_2022,61.2715018609797,2022.0,latest_2022,43.0599878108777,2022.0,latest_2022,96.98,2022.0,latest_2022,23.961226379132,2023.0,direct_2023,0.0,2020.0,latest_2020,2.33049215153531,2020.0,latest_2020,4.01504490668102,2020.0,latest_2020,0.0,2020.0,latest_2020,Syrian Arab Republic,0.486357761630186,0.466552090823564,0.479712960422577,0.0936688940454462,direct_ndgain,,13.0,54.0,47.0,81.0,25.0,30.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Middle East,0.0,0.142367577552796,0.09296398162841797,0.12916347980499202,MENA,Autocracy,,,,,,,,,,,6.34553705821633,16653.0,11395.0,13350.0,-314.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,,,10.724513211860572,latest_2022,4.153442899674409,derived_wb_energy_balance,,,1595.85,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,0.00012550173232129999,derived_wb_manufacturing_demand,16.57168793757434,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,1001.1953604643185,1.6870584734187473,1.0,0.486357761630186,0.5268674743769295,0.05171451091766369,0.20994488511085518,0.2334130931975027,0.7254497053970503,1.1589420069572558,0.7770311238346133,0.6838978897365697,0.7973436307535939,2.7514765826936003,3.355826535817706
TCA,TC,Turks and Caicos Islands,Latin America & Caribbean ,High income,1638653000.0,2023.0,direct_2023,46198.0,2023.0,direct_2023,1820326375.87161,,region_median_imputed,56.36707623161835,,region_median_imputed,0.2212,2023.0,direct_2023,39.2,,region_median_imputed,7.860133843,,region_median_imputed,1.32324399735374,,region_median_imputed,339405131.876536,,region_median_imputed,-0.235371336340904,,region_median_imputed,-0.494244992733002,,region_median_imputed,-0.505709648132324,,region_median_imputed,-0.296392291784286,,region_median_imputed,0.21928999999999998,,region_median_imputed,3.13907204820087,,region_median_imputed,0.469043781691426,2023.0,direct_2023,730.5723929666075,,region_median_imputed,13.31725266599755,,region_median_imputed,0.366825679384226,2023.0,direct_2023,111.76,,region_median_imputed,1.05263157894737,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,,0.464307310656572,0.5567953882716915,0.490240220108157,0.406934936400206,,,75.5,33.0,44.5,81.0,24.0,46.0,,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.45292573273181913,0.40115100145339955,0.3988580703735352,0.4407215416431428,NonAligned,Hybrid,,,,,,,,,,,0.0,42.9397893213285,28.47186879879366,28.815667179357785,0.28234382019503673,region_per_capita_imputed,region_per_capita_imputed,,,,,0.03375098341027133,region_median_imputed,0.02925627967226658,derived_wb_energy_balance,region_per_capita_imputed,region_ratio_imputed,2.5384881530949874,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,3.862324408842503e-07,derived_wb_manufacturing_demand,0.010239697885293301,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,35470.21516082947,1.1108675087841111,0.07860133843,0.464307310656572,0.4764821958100758,0.42905387088656427,0.44686014936566354,0.4125800491659689,1.3492004082913363,0.890741860347506,0.46571910569656594,0.43546179891919035,0.43759240751893924,5.941794959584002,4.818838947909128
TCD,TD,Chad,Sub-Saharan Africa ,Low income,18340233748.8805,2023.0,direct_2023,19319064.0,2023.0,direct_2023,1049788251.30153,2023.0,direct_2023,56.36707623161835,,region_median_imputed,2.9088,2023.0,direct_2023,37.4,2022.0,latest_2022,4.294921875,2022.0,latest_2022,2.11758982875058,2023.0,direct_2023,372751855.723359,2023.0,direct_2023,-1.55946290493011,2023.0,direct_2023,-1.4791487455368,2023.0,direct_2023,-1.35423922538757,2023.0,direct_2023,-1.43493866920471,2023.0,direct_2023,0.3005,2016.0,latest_2016,3.13907204820087,,region_median_imputed,7.66784983699684,2023.0,direct_2023,198.544774520873,2022.0,latest_2022,-177.762640714933,2022.0,latest_2022,35.2160714364369,2023.0,direct_2023,130.28,2022.0,latest_2022,4.20902160101652,2023.0,direct_2023,0.0,2021.0,latest_2021,0.013490946600622,2021.0,latest_2021,16.7515661611417,2021.0,latest_2021,0.0,2021.0,latest_2021,Chad,0.639626882645707,0.631726023207292,0.58894689464863,0.22610807001747,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.18810741901397798,0.20417025089264002,0.22915215492248603,0.21301226615905802,NonAligned,Autocracy,,,,,,,,,,,16.765057107742322,17956.5465614369,11906.356455333518,12050.125945727359,118.07044314369469,region_per_capita_imputed,region_per_capita_imputed,6.797892,direct_wmd_2023,,,3.835699205834315,latest_2022,10.654139404007106,direct_wmd_2023_plus_wb_balance,region_per_capita_imputed,region_ratio_imputed,1061.5441164743897,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,7.066865642210649e-05,derived_wb_manufacturing_demand,181.94203064857774,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,949.3334536745932,0.05723963312984545,0.04294921875,0.639626882645707,0.38966354107203904,0.20158116936683743,0.26896056046485967,0.17755833992333114,0.7472050026206095,0.8073015674654579,0.645779822890611,0.5395316995093441,0.6154435515845363,1.9184066650080995,3.8252711028149546
TGO,TG,Togo,Sub-Saharan Africa ,Low income,9816236302.58515,2023.0,direct_2023,9304337.0,2023.0,direct_2023,1820326375.87161,,region_median_imputed,56.36707623161835,,region_median_imputed,2.5313,2023.0,direct_2023,37.9,2021.0,latest_2021,3.391634981,2022.0,latest_2022,3.04669540490778,2023.0,direct_2023,276349076.678811,2023.0,direct_2023,-0.954195141792297,2023.0,direct_2023,-0.578052043914795,2023.0,direct_2023,-0.527499735355377,2023.0,direct_2023,-0.782707870006561,2023.0,direct_2023,0.19074,2014.0,latest_2014,0.573585599316818,2023.0,direct_2023,11.7249882100664,2023.0,direct_2023,425.402321106605,2022.0,latest_2022,18.0403993498955,2018.0,latest_2018,21.3050482413181,2023.0,direct_2023,128.24,2022.0,latest_2022,48.7221915793344,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,4.880592026997,2021.0,latest_2021,Togo,0.50292389421847,0.627096466239496,0.504093806526727,0.37520962157718,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.3091609716415406,0.384389591217041,0.3945000529289246,0.3434584259986878,NonAligned,Autocracy,,,,,,,,,,,0.0,8648.12915179535,5734.271230870631,5803.5126697386095,56.86441086112011,region_per_capita_imputed,region_per_capita_imputed,,,3.362906148762513e-05,direct_wmd_2023,3.9580865561580656,latest_2022,3.2440319348126248,derived_wb_energy_balance,region_per_capita_imputed,region_ratio_imputed,511.25479992431167,derived_faostat_buffer,3.362906148762513e-05,direct_wmd_2023,5.605495141148784e-05,derived_wb_manufacturing_demand,1.1354111771844186,derived_wmd_wb_reserve_proxy,0.00024517984723353685,derived_wmd_wb_reserve_proxy,1055.0172787792565,0.18544035817395907,0.03391634981,0.50292389421847,0.43440486361688846,0.3455414658784867,0.4026973594665528,0.32595726996348584,0.766569176461933,0.7931412508661492,0.6006143533527056,0.4573545461982805,0.5606300513325626,2.122364202318897,4.576132251134483
THA,TH,Thailand,East Asia & Pacific,Upper middle income,515906283940.933,2023.0,direct_2023,71702435.0,2023.0,direct_2023,208280624418.923,2023.0,direct_2023,61.1243613638526,2023.0,direct_2023,275.0344,2023.0,direct_2023,33.5,2023.0,direct_2023,23.01393518,2022.0,latest_2022,1.1309417952786,2023.0,direct_2023,5745692331.57405,2023.0,direct_2023,-0.280302882194519,2023.0,direct_2023,0.171705812215805,2023.0,direct_2023,0.244872748851776,2023.0,direct_2023,-0.450371354818344,2023.0,direct_2023,1.15902,2022.0,latest_2022,26.0506229435129,2023.0,direct_2023,24.9792811540709,2023.0,direct_2023,1851.27231424167,2023.0,direct_2023,57.5142566317877,2023.0,direct_2023,8.5627759867239,2023.0,direct_2023,104.2,2022.0,latest_2022,30.9953218892521,2023.0,direct_2023,0.0335556904365916,2021.0,latest_2021,0.939553101701137,2021.0,latest_2021,0.481657874747012,2021.0,latest_2021,0.0,2021.0,latest_2021,Thailand,0.434860553166205,0.360143114709056,0.4780552949547,0.481868219501152,direct_ndgain,Thailand,64.0,20.0,34.0,64.0,32.0,45.0,direct_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,East Asia,0.44393942356109617,0.534341162443161,0.5489745497703552,0.4099257290363312,IndoPacific,Hybrid,Thailand,East Asia,IndoPacific,Hybrid,,,,,,Manual bloc override.,1.4547666668847405,108923.0,36014.0,133481.0,-4568.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,35.71308,direct_wmd_2023,4.229140449519888e-05,direct_wmd_2023,132.74073277921292,direct_2023,56.39588707366085,direct_wmd_2023_plus_wb_balance,,,36994.57,derived_faostat_buffer,4.229140449519888e-05,direct_wmd_2023,0.008257847595450063,derived_wb_manufacturing_demand,66.79921847036658,derived_wmd_wb_reserve_proxy,1.1050979587465415e-05,derived_wmd_wb_reserve_proxy,7195.101309194492,0.40371794432875996,0.2301393518,0.434860553166205,0.580900795168122,0.4882785528898239,0.5161119164824486,0.4665390137819384,1.3296255732547175,1.2594909786392254,0.5758599453693143,0.40787600438428995,0.3950833278726007,4.202744363397011,5.047683578027953
TJK,TJ,Tajikistan,Europe & Central Asia,Lower middle income,12244169292.7998,2023.0,direct_2023,10389799.0,2023.0,direct_2023,3303825209.68631,2023.0,direct_2023,56.36707623161835,,region_median_imputed,9.3204,2023.0,direct_2023,38.0,2023.0,direct_2023,69.94326428,2022.0,latest_2022,2.39642126155182,2023.0,direct_2023,285063449.904087,2023.0,direct_2023,-0.47282150387764,2023.0,direct_2023,-0.772318005561829,2023.0,direct_2023,-1.27723121643066,2023.0,direct_2023,-1.63467013835907,2023.0,direct_2023,0.08969,2020.0,latest_2020,15.2077910112936,2023.0,direct_2023,14.6125760832401,2023.0,direct_2023,375.197095148471,2022.0,latest_2022,28.045014066896,2022.0,latest_2022,22.8588621065173,2023.0,direct_2023,150.12,2022.0,latest_2022,6.08401181641329,2023.0,direct_2023,0.486026357740751,2021.0,latest_2021,0.171084791793257,2021.0,latest_2021,0.287161792744173,2021.0,latest_2021,7.09388801536399,2021.0,latest_2021,Tajikistan,0.356071512505237,0.404236169230065,0.458551721961767,0.28150355796128,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.40543569922447203,0.3455363988876342,0.24455375671386798,0.173065972328186,NonAligned,Autocracy,,,,,,,,,,,0.9442729422781809,10150.0,7306.0,8317.0,-75.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,1.4772999999999998,direct_wmd_2023,0.0009120887566451603,direct_wmd_2023,3.8982224039764892,latest_2022,2.8049653824223912,direct_wmd_2023_plus_wb_balance,,,938.33,derived_faostat_buffer,0.0009120887566451603,direct_wmd_2023,0.00010294125894596703,derived_wb_manufacturing_demand,2.5010334572927624,derived_wmd_wb_reserve_proxy,0.00977244634169938,derived_wmd_wb_reserve_proxy,1178.4799006024853,0.2698284490095321,0.6994326428,0.356071512505237,0.568606054404084,0.35323535352945346,0.34857753187417984,0.25206801444175986,0.8545600680512979,0.7948364410355667,0.5882977831869995,0.5605346084851427,0.5239461533245489,2.121194421098131,4.2023530508857565
TKM,TM,Turkmenistan,Europe & Central Asia,Upper middle income,45894538665.5538,2023.0,direct_2023,7364438.0,2023.0,direct_2023,1820326375.87161,,region_median_imputed,56.36707623161835,,region_median_imputed,94.7287,2023.0,direct_2023,39.2,,region_median_imputed,135.2138073,2022.0,latest_2022,1.32324399735374,,region_median_imputed,339405131.876536,,region_median_imputed,-0.111424535512924,2023.0,direct_2023,-1.2064995765686,2023.0,direct_2023,-1.48657822608948,2023.0,direct_2023,-1.88326275348663,2023.0,direct_2023,0.14,2022.0,latest_2022,3.13907204820087,,region_median_imputed,9.83578649678412,,region_median_imputed,5625.64523686666,2022.0,latest_2022,-109.777211443604,2022.0,latest_2022,11.291652725482,2023.0,direct_2023,112.03,2022.0,latest_2022,3.38675802779137,2023.0,direct_2023,0.0,2019.0,latest_2019,7.64579312393199,2019.0,latest_2019,5.84622688648033,2019.0,latest_2019,0.0,2019.0,latest_2019,Turkmenistan,0.371852432946571,0.43956993599644,0.425146625448129,0.240112071073297,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.47771509289741515,0.25870008468628003,0.202684354782104,0.12334744930267401,NonAligned,Autocracy,,,,,,,,,,,13.49202001041232,8417.0,5884.0,7608.0,-64.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,81.040134,direct_wmd_2023,,,41.42971555689983,latest_2022,86.91010200428146,direct_wmd_2023_plus_wb_balance,,,1074.1200000000001,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,0.00022683938977574656,derived_wb_manufacturing_demand,1084.660243606182,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,6231.913238396984,0.039663245972180516,1.0,0.371852432946571,0.5676417192777155,0.36515440672636035,0.3012548302531247,0.18323673622350056,1.0424711376550007,0.8256674363425023,0.6153099786153554,0.6249728916971093,0.4888440176274902,3.863765025278054,3.9013012595685144
