iso3,name,wb_region,income_level,model_region,alliance_block,regime_type,gdp_usd_current,population,fx_reserves_usd,public_debt_pct_gdp,co2_mtco2e,inequality_gini,water_stress_pct,military_gdp_ratio,military_spending_usd,wgi_pv,wgi_ge,wgi_rl,wgi_va,rd_pct_gdp,high_tech_exports_pct,manufacturing_share_pct,energy_use_kg_oe_pc,energy_imports_net_pct,agri_share_pct,food_production_index,arable_land_pct,coal_rents_pct,gas_rents_pct,oil_rents_pct,mineral_rents_pct,climate_vulnerability,habitat_vulnerability,ecosystem_vulnerability,ndgain_governance_readiness,pdi,idv,mas,uai,lto,ind,energy_production_raw,energy_consumption_raw,energy_reserve_raw,food_production_raw,food_consumption_raw,food_reserve_raw,metals_production_raw,metals_consumption_raw,metals_reserve_raw,src_gdp_usd_current,src_population,src_fx_reserves_usd,src_public_debt_pct_gdp,src_co2_mtco2e,src_inequality_gini,src_water_stress_pct,src_military_gdp_ratio,src_military_spending_usd,src_wgi_pv,src_wgi_ge,src_wgi_rl,src_wgi_va,src_rd_pct_gdp,src_high_tech_exports_pct,src_manufacturing_share_pct,src_energy_use_kg_oe_pc,src_energy_imports_net_pct,src_agri_share_pct,src_food_production_index,src_arable_land_pct,src_coal_rents_pct,src_gas_rents_pct,src_oil_rents_pct,src_mineral_rents_pct,src_climate_vulnerability,src_habitat_vulnerability,src_ecosystem_vulnerability,src_ndgain_governance_readiness,src_pdi,src_idv,src_mas,src_uai,src_lto,src_ind,src_energy_production_raw,src_energy_consumption_raw,src_energy_reserve_raw,src_food_production_raw,src_food_consumption_raw,src_food_reserve_raw,src_metals_production_raw,src_metals_consumption_raw,src_metals_reserve_raw,gdp_per_capita,fx_to_gdp,water_stress,climate_risk,biodiversity_local,regime_stability,trust_gov,social_tension,security_index,tech_level,military_power,debt_crisis_prone,conflict_proneness,traditional_secular,survival_self_expression,energy_production_raw,energy_consumption_raw,energy_reserve_raw,food_production_raw,food_consumption_raw,food_reserve_raw,metals_production_raw,metals_consumption_raw,metals_reserve_raw,energy_reserve,energy_production,energy_consumption,food_reserve,food_production,food_consumption,metals_reserve,metals_production,metals_consumption
MKD,North Macedonia,Europe & Central Asia,Upper middle income,Europe,Western,Hybrid,15855131188.9092,1827816.0,4557918557.35674,49.5131518533858,8.0203,33.5,52.55324298,1.69322815512816,266629712.724026,0.170306503772736,-0.0513173453509808,-0.168044894933701,0.162697300314903,0.39502,5.22971063617991,14.3858402853367,1450.14177456794,63.8098670871817,6.2308866977397,100.68,16.4948453608247,0.00863232977360442,0.0,0.0,0.0,0.372276057783572,0.453915978712456,0.338443789640001,0.502370641623595,48.0,61.5,48.5,74.5,61.0,49.0,1.43189655,2.6505923378236735,0.5082539663975876,2159.0,1788.0,274.3125601131541,0.0007166912832311152,0.00011749607401981145,0.0003164835984874908,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2019,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,8674.358463274859,0.2874727747787444,0.5255324298,0.372276057783572,0.6038201158237715,0.5082787768542767,0.5295791741758585,0.4382129427586652,0.4038671496654887,1.164660502513471,0.840047635933613,0.50940685715545,0.40945066782250433,5.063109013088294,5.559682928120628,1.43189655,2.6505923378236735,0.5082539663975876,2159.0,1788.0,274.3125601131541,0.0007166912832311152,0.00011749607401981145,0.0003164835984874908,0.5078550433749008,1.4307726699367525,2.6485119166617697,0.03086844869840799,0.24295271318371914,0.20120400702755434,0.11076925947062177,0.2508419491308903,0.19386852213268882
MLI,Mali,Sub-Saharan Africa ,Low income,Global South,NonAligned,Autocracy,24813860598.5307,23769127.0,1820326375.87161,56.36707623161835,7.177,35.7,8.00308642,3.77364142226059,785265008.467223,-2.7291362285614,-1.13859808444977,-0.977649748325348,-1.01174712181091,0.17385,5.3606547607953,7.47117263778778,730.5723929666075,13.31725266599755,32.2126407432108,136.03,6.83582065088224,0.0,0.0,0.0,16.1833154644134,0.575536510573169,0.602293523437961,0.512372129407161,0.253589967669932,75.5,33.0,44.5,81.0,20.0,43.0,15.052518011117858,17.3650679911172,5.26838130389125,14825.820441921445,14648.934270008745,1306.066221457859,0.0006804443888750305,9.564607290788758e-05,0.009820105467040121,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,latest_2021,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2021,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_hofstede,direct_hofstede,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,region_per_capita_imputed,region_per_capita_imputed,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,1043.9533853528023,0.0733592569621914,0.08003086420000001,0.575536510573169,0.442667173577439,0.1305735892057418,0.3053821111440658,0.5323385034060326,0.23666243898507913,0.7743829804675214,0.9143903566904221,0.6579225891477463,0.7031391067124663,2.0790479780041253,3.9695720523142963,15.052518011117858,17.3650679911172,5.26838130389125,14825.820441921445,14648.934270008745,1306.066221457859,0.0006804443888750305,9.564607290788758e-05,0.009820105467040121,5.264246208577954,15.04070345307987,17.35143833769555,0.14697190000036825,1.6683526176653363,1.6484475804301013,3.437036913464042,0.23815553610626067,0.15781602029801445
MLT,Malta,"Middle East, North Africa, Afghanistan & Pakistan",High income,Europe,Western,Democracy,22610561526.1461,552747.0,1204258871.48281,49.5131518533858,1.7877,34.6,72.60000792,0.504866253628109,112636721.535343,0.858121693134308,0.397335052490234,0.702327609062195,0.913654506206512,0.60433,43.2692793209479,5.84641809227501,1397.99606213865,403.5916298334,0.0533608475644054,75.95,22.8125,0.0,0.0,0.0,0.0,0.319719009677223,0.475622285702155,0.330730234055,0.613921952938909,56.0,59.0,47.0,96.0,47.0,66.0,0.0,0.7727381293589523,0.0,134.0,544.0,43.52,0.0,9.15695261825222e-05,0.0,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2022,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,derived_wb_energy_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,40905.80595850561,0.05326090066760373,0.7260000792,0.319719009677223,0.5968237401214225,0.645403168797493,0.6275848854541778,0.41090672761913605,0.49366445307296464,1.6157174404023318,0.7881741238495086,0.5118948134683663,0.29077937476110605,6.71836119690586,6.307017699651753,0.0,0.7727381293589523,0.0,134.0,544.0,43.52,0.0,9.15695261825222e-05,0.0,0.0,0.0,0.7721316155869219,0.004897314533467095,0.015079047506539309,0.061216431668338685,0.0,0.0,0.15108971820116157
MMR,Myanmar,East Asia & Pacific,Lower middle income,East Asia,NonAligned,Autocracy,66757619000.0,54133798.0,8855836753.15963,55.73318954187255,31.241,30.7,5.801501397,3.75371612518577,2493486451.34248,-2.12527012825012,-1.75280201435089,-1.61694085597992,-1.84359860420227,0.02376,2.94631414241606,25.919199681805,399.521185214539,-19.025954239222,22.7222309725462,76.96,16.8650803622045,0.0464337290823448,4.39650989335516,0.0627970227865469,2.000484851698,0.514340557222612,0.503442026153006,0.555767852238778,0.190271191062168,60.0,20.0,39.0,85.0,75.0,35.0,25.742456251996106,21.627599137124438,95.13328281153031,52096.0,30671.0,10603.42232990236,0.005949474003824142,0.0008674894924652606,0.028097277064897345,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2017,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,1233.1966620926912,0.13265656992888902,0.05801501397,0.514340557222612,0.470395060804108,0.11526116251945522,0.21996132750511188,0.5426106688130538,0.14118081360565418,0.759275474379819,1.0466545337088102,0.6491918144529292,0.6978953314976553,2.1653784971177035,3.282195968712506,25.742456251996106,21.627599137124438,95.13328281153031,52096.0,30671.0,10603.42232990236,0.005949474003824142,0.0008674894924652606,0.028097277064897345,95.05861373023168,25.722251277439362,21.610623869262994,1.1932052913768463,5.86237357388561,3.4514139259184113,9.83404697271407,2.0823159013384496,1.4313576625676794
MNE,Montenegro,Europe & Central Asia,Upper middle income,Europe,Western,Hybrid,7644389159.84471,623529.0,1573580964.08645,49.5131518533858,36.9706,34.3,8.392463680999999,1.51875139564723,114260526.099714,0.0693022906780243,0.247063115239143,-0.0421564690768719,0.342006295919418,0.36328,7.99520160312392,2.89540731212438,1722.21524778677,24.3527580071175,3.7692433716629,100.56,0.672862453531598,0.14484831357974,0.0,0.0,0.0135600897455756,0.363229797256813,0.494841662596841,0.510158700617446,0.517058824116315,48.0,61.5,48.5,74.5,61.0,49.0,0.8123387790197873,1.073851151237237,0.35181298967312624,309.0,798.0,73.04769230769232,0.00017412551327921526,1.1771147576928223e-05,5.503844853158295e-05,direct_2023,direct_2023,direct_2023,region_median_imputed,region_median_imputed,latest_2021,region_median_imputed,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2019,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,12259.877503443642,0.2058478357371351,0.08392463681,0.363229797256813,0.4974998183928565,0.5153979531303048,0.5631151819184422,0.36026166860618075,0.42913381275665713,1.242261425664277,0.7429835641791819,0.5184079131161266,0.3775010024302161,5.457420724935667,5.805314240986031,0.8123387790197873,1.073851151237237,0.35181298967312624,309.0,798.0,73.04769230769232,0.00017412551327921526,1.1771147576928223e-05,5.503844853158295e-05,0.35153685547538327,0.8117011831275819,1.0730082971219932,0.008220071810080287,0.034771833429258554,0.08979910380759976,0.019263456986054032,0.06094392964772534,0.019422393501931562
MNG,Mongolia,East Asia & Pacific,Upper middle income,East Asia,NonAligned,Hybrid,20325121393.9074,3481145.0,4385614039.30989,67.5710143296444,27.1526,31.4,3.395007342,0.542565742478439,111467041.986021,0.592669785022736,-0.47153577208519,-0.184480711817741,0.250342100858688,0.08365,22.5365545669935,6.29808745235684,1890.63113929262,-226.427034086937,9.92060281298024,157.87,0.733569879360895,4.89275510557756,0.0,1.49715573696848,26.5731453966821,0.365310365874975,0.632276421833031,0.416243962685947,0.481591947281317,60.0,20.0,39.0,85.0,75.0,20.0,55.094052999999995,6.581561137392808,1102.7251582328263,2692.0,2635.0,267.0218669343275,0.0029058824718148518,7.931236351320163e-05,0.04366616260037325,direct_2023,direct_2023,direct_2023,latest_2021,direct_2023,latest_2022,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_hofstede,direct_hofstede,direct_wmd_2023_plus_wb_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,5838.6310808390335,0.21577307974281074,0.03395007342,0.365310365874975,0.47573980774051106,0.5371082098782064,0.507228373759985,0.36202738530277184,0.3668677902986332,1.1617906158636224,0.7224239297121912,0.6330151911817358,0.3255810460433157,4.117902241410795,4.674114483497153,55.094052999999995,6.581561137392808,1102.7251582328263,2692.0,2635.0,267.0218669343275,0.0029058824718148518,7.931236351320163e-05,0.04366616260037325,1101.8596412228303,55.05081027567734,6.5763953414787375,0.03004802549841449,0.3029313125940583,0.2965170908935155,15.28315691013064,1.0170588651351982,0.13086539979678263
MNP,Northern Mariana Islands,East Asia & Pacific,High income,East Asia,NonAligned,Hybrid,1096000000.0,45143.0,102040328419.6615,55.73318954187255,0.0001,34.75,25.37720149,1.604873274774315,5142604807.85825,0.4264271557331085,0.6172470748424534,0.10237138904631131,-0.19277935102581978,0.42494,17.1028060703212,16.9755594437794,1708.834224558845,28.98047680538825,8.16404265399846,103.505,0.173913043478261,0.0,0.0,0.0,0.0,0.43267145527006745,0.5223375703732085,0.4727751133763415,0.464177615655008,60.0,20.0,39.0,85.0,75.0,35.0,0.054785811977402406,0.07714190339925994,0.01917503419209084,34.90947834692321,33.09824329338261,3.3099112654987866,0.0,1.0917324951934497e-05,0.0,latest_2022,direct_2023,region_median_imputed,region_median_imputed,direct_2023,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_2023,zero_imputed,latest_2019,zero_imputed,latest_2019,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,region_per_capita_imputed,region_per_capita_imputed,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,24278.404182265247,93.10248943399772,0.2537720149,0.43267145527006745,0.502443658125225,0.5767154395766556,0.5811989920549095,0.37828098460629006,0.6524207202531398,1.421071473014856,1.282304243879865,0.27100340651410304,0.3784612616975367,5.5767194749496385,5.252713975668258,0.054785811977402406,0.07714190339925994,0.01917503419209084,34.90947834692321,33.09824329338261,3.3099112654987866,0.0,1.0917324951934497e-05,0.0,0.01915998391583968,0.05474281118811338,0.07708135555642073,0.00037246499414093914,0.003928370764341495,0.0037245521119694956,0.0,0.0,0.018013586170691914
MOZ,Mozambique,Sub-Saharan Africa ,Low income,Global South,NonAligned,Hybrid,20921079532.6094,33635160.0,3375952537.01821,72.6610029459905,10.719,49.6,1.751486326,1.92823085749343,404399185.336049,-1.26869130134583,-0.716628909111023,-1.02632343769073,-0.593393087387085,0.30814,2.74244557815277,7.11749149900045,358.637694361749,-106.352427255745,25.3716008630861,161.67,7.18482158752766,3.78124905359831,3.56569180210999,0.0793125662089328,0.140484013033913,0.493088994998562,0.574292047993824,0.518412102561064,0.314494767343212,75.5,33.0,44.5,81.0,24.0,46.0,24.891955360387424,12.062836231888527,220.63918810095336,16335.0,15337.0,1576.26,0.0007470728021873643,7.447074679301996e-05,0.0004871768208199731,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2015,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,622.0002976828237,0.16136607729807434,0.01751486326,0.493088994998562,0.453647924722556,0.2804626286029813,0.3691996153354644,0.5046468693309965,0.269312959790098,0.7393048388520983,0.8307197881749501,0.7251786839430205,0.5409492800757024,1.8419249677658083,4.361351207346326,24.891955360387424,12.062836231888527,220.63918810095336,16335.0,15337.0,1576.26,0.0007470728021873643,7.447074679301996e-05,0.0004871768208199731,220.46601079657492,24.87241793475092,12.053368242635225,0.17737686136311678,1.8381809031292506,1.7258757582671147,0.1705118872869906,0.2614754807655775,0.12287673220848289
MRT,Mauritania,Sub-Saharan Africa ,Lower middle income,Global South,NonAligned,Hybrid,10726838461.3987,5022441.0,2038562789.40175,56.36707623161835,4.8274,32.0,13.24621733,2.26048047574852,277161496.32525,-0.503423988819122,-0.763598620891571,-0.639136493206024,-0.656128466129303,0.01019,2.3506462344976,6.5042739977732,730.5723929666075,13.31725266599755,19.1616076506323,116.51,0.436596487823809,0.670017115111406,0.0,0.0,9.58503577077492,0.578337692788211,0.542790326381263,0.483257562591045,0.352460705167661,75.5,33.0,44.5,81.0,24.0,46.0,3.1806125488864945,3.6692567399036013,2.3356159256410596,1976.0,2678.0,250.56007233273058,0.001208667039577475,3.472857733227468e-05,0.01738397806708128,direct_2023,direct_2023,latest_2021,region_median_imputed,direct_2023,latest_2019,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2018,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,2135.7818760635914,0.19004320767369293,0.1324621733,0.578337692788211,0.48697605551384604,0.3821225917339326,0.4091003247499466,0.4571995928512499,0.3033136094126814,0.8734112051824839,0.8008051691274668,0.5927102661154244,0.5260966801641864,2.8927541384519335,4.608302030898483,3.1806125488864945,3.6692567399036013,2.3356159256410596,1976.0,2678.0,250.56007233273058,0.001208667039577475,3.472857733227468e-05,0.01738397806708128,2.333782726046975,3.178116120612672,3.6663767801069844,0.02819557637274007,0.22235968561881844,0.3013558897202408,6.084392323478448,0.42303346385211626,0.057302152598253206
MUS,Mauritius,Sub-Saharan Africa ,Upper middle income,Global South,NonAligned,Hybrid,14072212290.4596,1248647.0,6424580180.49611,57.1349404640455,4.3225,36.8,22.97346419,0.14048907662346,19936715.8630761,0.775418817996979,0.710137605667114,0.805268526077271,0.615706980228424,0.23401,1.01453890078417,11.5004474027095,1166.63966960327,13.31725266599755,4.01265286259242,84.4,37.5563345017526,0.0,0.0,0.0,0.0,0.411861399624017,0.346851921613948,0.512292543902935,0.653842273078115,75.5,33.0,44.5,81.0,24.0,46.0,1.2627258908715175,1.4567211235311144,0.4419540618050311,616.0,1003.0,121.81318894697536,0.0,7.925018830318781e-05,0.0,direct_2023,direct_2023,direct_2023,latest_2019,direct_2023,latest_2017,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,11269.968446213863,0.4565437223294108,0.2297346419,0.411861399624017,0.5704277672415585,0.6539650005102159,0.6385670800685883,0.34605310814686346,0.5591626920482777,1.1907482685837507,0.6029492306656167,0.5094170589726007,0.2899978067829437,4.845890976534145,5.866782292196079,1.2627258908715175,1.4567211235311144,0.4419540618050311,616.0,1003.0,121.81318894697536,0.0,7.925018830318781e-05,0.0,0.4416071768579768,1.261734791022791,1.455577758929497,0.013707663157123063,0.06931860644797175,0.11286779588849945,0.0,0.0,0.13076281070025983
MWI,Malawi,Sub-Saharan Africa ,Low income,Global South,NonAligned,Hybrid,13363669672.9405,21104482.0,594498493.623211,55.5992119991912,4.7047,38.5,17.50483809,1.16535783959732,149582336.54066,-0.235615640878677,-0.859506547451019,-0.155495509505272,0.0756149441003799,0.21928999999999998,5.31056594105904,12.8020310699741,730.5723929666075,13.31725266599755,28.869380408768,146.13,42.4268137462877,0.0166282857564063,0.0,0.0,0.00564591527235387,0.549017491656397,0.487647537535604,0.514543461762962,0.411500662074562,75.5,33.0,44.5,81.0,24.0,46.0,13.365051035333044,15.418351917060694,4.805245886106467,28235.0,14196.0,6049.33,5.995260768298455e-07,8.821330606837405e-05,1.5485436807834637e-07,direct_2023,direct_2023,latest_2020,latest_2022,direct_2023,latest_2019,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,633.2147679786929,0.044486170952503006,0.1750483809,0.549017491656397,0.498904500350717,0.43192724213004124,0.4349151858687402,0.46039960492707444,0.32773433904985444,0.7421118637746138,0.7122850562366989,0.5962275249173816,0.4523783322052671,1.9355860921740533,4.7341763244166275,13.365051035333044,15.418351917060694,4.805245886106467,28235.0,14196.0,6049.33,5.995260768298455e-07,8.821330606837405e-05,1.5485436807834637e-07,4.8014743007566745,13.354560951812068,15.406250219959936,0.6807323466621897,3.1772903458741593,1.5974787940509851,5.419902882742123e-05,0.0002098341268904459,0.14555195501281712
MYS,Malaysia,East Asia & Pacific,Upper middle income,East Asia,IndoPacific,Hybrid,399949418752.657,35126298.0,110884632023.729,64.2816241956596,282.3786,40.7,3.43948718,0.981466758859051,3925419274.89009,0.16851469874382,0.875369668006897,0.571915447711945,0.0876194089651108,0.95055,59.4155074421789,23.020233887779,2867.09651939173,-0.578726686040022,7.76530932127302,102.8,2.38715568406635,0.0252334817053191,3.34718425272374,1.84561185301968,0.0,0.366926701483168,0.488152193528602,0.3688405027255,0.58723436758744,60.0,20.0,39.0,85.0,75.0,35.0,101.29332519729245,100.71048673491669,340.980328917656,129276.0,20781.0,30773.535076618366,0.0026558088484807387,0.006377706819752134,0.0025494846539295462,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2021,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2020,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,11386.039563652765,0.27724663876134803,0.0343948718,0.366926701483168,0.571503651872949,0.5821471759676934,0.607940980118513,0.3435004814816832,0.5344609705900115,1.4558194979682761,1.2334663344513426,0.5942576607072014,0.32555719296381724,4.807893737134713,5.4212044191108815,101.29332519729245,100.71048673491669,340.980328917656,129276.0,20781.0,30773.535076618366,0.0026558088484807387,0.006377706819752134,0.0025494846539295462,340.71269715778465,101.2138211655736,100.63144016678204,3.462952219137926,14.547454816831161,2.338490195771592,0.8923196288753412,0.9295330969682586,10.523216252591016
NAM,Namibia,Sub-Saharan Africa ,Lower middle income,Global South,NonAligned,Hybrid,12408271449.2244,2963095.0,2956284637.81427,4.66758235586367,3.6138,59.1,0.314668328,2.74670698895234,339405131.876536,0.54477721452713,0.0308966562151909,0.445467591285706,0.583879411220551,0.64647,0.0809713952530879,11.0567815368821,692.461356441068,60.4998985401718,7.67765766221879,100.53,0.971711061715799,0.0,0.0,0.0,3.16791637362429,0.454056125631941,0.557810619432036,0.464950479551123,0.550724169601615,75.5,33.0,44.5,81.0,24.0,46.0,0.8104744510526378,2.0518287829637463,0.2836660578684232,1521.0,1548.0,144.69316569375843,0.000589283366035044,6.652544737548864e-05,0.002929747642702905,direct_2023,direct_2023,direct_2023,latest_2015,direct_2023,latest_2015,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,4187.6050039652455,0.23825112546188354,0.00314668328,0.454056125631941,0.4886194505084205,0.5834347394108772,0.5324907199203968,0.41974065217142364,0.4606472930627416,1.0435901235296252,0.8673909184558509,0.3557243862498774,0.4441588799255816,3.7848956227780772,5.26271294743056,0.8104744510526378,2.0518287829637463,0.2836660578684232,1521.0,1548.0,144.69316569375843,0.000589283366035044,6.652544737548864e-05,0.002929747642702905,0.28344341145792773,0.8098383184512221,2.0502183248183092,0.01628235163707274,0.1711584422197484,0.1741967577621108,1.0254116749460167,0.2062491781122654,0.10976698816955621
